id,year,prev_sents,sentence,next_sents,Label,category
7845,2011,"(Beifall bei Abgeordneten des BÜNDNISSES 90/   DIE GRÜNEN)      Ich habe gestern im Innenausschuss vorsichtig davor  gewarnt, diese Argumentation auch angesichts der zahlreichen binationalen Ehen nicht zu verwenden.
 Mit die ser Argumentation diskreditieren sie die binationalen   Ehen und unterstellen den daraus hervorgegangenen   Kindern, dass sie gegenüber Deutschland illoyal wären.
 Das ist hirnrissig und ideologisch gesehen verheerend   separatistisch.
 (Beifall beim BÜNDNIS 90/DIE GRÜNEN   und bei der SPD)      Mehrstaatigkeit ist weder eine Ausnahme noch ein  Tabu, sie ist vielmehr eine Lebenswirklichkeit im Einwanderungsland Deutschland.
","Lassen Sie uns die Einwanderinnen und Einwanderer nicht ausschließen, son dern sie als Staatsbürgerinnen und Staatsbürger   gewinnen.
","Vielen herzlichen Dank, liebe Kolleginnen und Kolle gen.
 (Beifall beim BÜNDNIS 90/DIE GRÜNEN   und bei der SPD)      Vizepräsident Dr. h. c. Wolfgang Thierse:   Als letztem Redner zu diesem Debattenpunkt erteile      ich Kollegen Ingo Wellenreuther für die CDU/CSU das   Wort.
 (Beifall bei der CDU/CSU)      Deutscher Bundestag – 17.
 Wahlperiode – 139.
",0,migrant
5398,1992,"Dies muß vielmehr der Bund machen.
 Nur das ist sinnvoll.
 (Beifall bei der SPD)   Stellen Sie die Bedenken des Bundes, insbesondere natürlich der Beamten des Bundesinnenministeriums, zurück, und machen Sie den Weg frei für eine politisch sinnvolle Lösung an diesem Punkt!
 Das ist eine politische Entscheidung, keine Beamtenentscheidung.
","(Beifall bei der SPD)   Wir haben uns von der Überlegung leiten lassen, daß der Asylbewerber in den Erstaufnahme-Sammelstellen, in die er sich, wenn wir dieses Verwaltungsverfahren mit einem gestrafften Gerichtsverfahren zustande bekommen, begeben muß — er wird dort registriert, wo sein Verfahren geführt wird —, nicht länger als sechs Wochen bleiben muß.
","Wir wissen   —	auch das muß offen gesagt werden —, daß das, weil die Beschaffung von Paßersatzpapieren in manchen Fällen länger dauern wird, bis zu drei Monate dauern kann.
 (Volker Kauder [CDU/CSU]: Aha!)
 —	Das können Sie durch nichts ausschalten.
 (Volker Kauder [CDU/CSU]: Das ist keine   Lösung!)
",2,migrant
6275,1998,"Das wäre keine gute Entwicklung.
 Deutschland, liebe Kolleginnen und Kollegen, hat ein weltweit einzigartiges humanitäres Recht bei der Aufnahme von Verfolgten.
 Wer dieses erhalten will, muß reagieren, wenn er Schleusungen erkennt.
 Wir handeln!
","Es liegt also im deutschen und europäischen Interesse, illegale Einwanderung einzudämmen, zu verhindern.
","Die Europäische Union wird Stückwerk bleiben, wenn es nicht gelingt, eine Sicherheitsunion zu schaffen.
 Bundesinnenminister Kanther hat sachlich und angemessen reagiert.
 Vielen Dank für Ihre Aufmerksamkeit.
 (Beifall bei der CDU/CSU)   Vizepräsidentin Dr. Antje Vollmer: Ich erteile jetzt dem Kollegen Fritz Rudolf Körper das Wort.
",1,migrant
15824,1981,"Ich glaube, Herr Minister, die Entscheidung war völlig richtig; denn anschließend, nach der großen Diskussion erklärte der Zuschußnehmer, der fürchterlichen Klamauk gemacht hat und überhaupt nicht verstehen konnte, daß auch eine wohlmeinende Empfehlung eines Parteivorsitzenden plötzlich nicht mehr durchdrang: Na j a, wenn wir die 200 000 DM nicht vom Bund bekommen, dann nehmen wir das aus unseren 4,5 Millionen DM betragenden Rücklagen.
 Wenn man das so leicht machen kann, weil so viele Rücklagen bestehen, dann zeigt das doch, daß wir noch zu sanft gewesen sind.
 Ich denke, daß es richtig war, im Bereich des Behindertensports etwas zu tun.
 Ich kann Sie nur unterstützen, Herr Minister, in diesem Bereich auch weiterhin aktiv zu sein und modellhafte Vorhaben durchzuführen.
","Ich möchte meinen Beitrag mit einem ausdrücklichen Dank an Sie, Herr Kollege Riedl, und Ihre Mitstreiter im Haushaltsausschuß wegen Ihrer — so sage ich einmal — hilfreichen Unterstützung bei der Behandlung des Themas Aussiedler aus Drittländern schließen.
","Wie haben ohne große Diskussion eine Sache auf den Weg bringen können, die sich bei vielen Einzelschicksalen hilfreich auswirkt.
 Wenn wir nun sparen müssen, so sollten wir das in diesem Bereich auf keinen Fall tun.
 Vielmehr sollte dieser Bereich eher ausgeweitet werden.
 Ich danke Ihnen, daß wir trotz der sonstigen Kürzungen im Bundeshaushalt hier — ich glaube, es waren 35 Millionen DM — gemeinsam haben zulegen können.
",0,migrant
2618,1989,"Würden Sie uns bitte hier und heute die Kosten angeben, die uns dadurch erspart bleiben?
 (Bohl [CDU/CSU]: Das ist ein Fall für eine   Große Anfrage!)
 — Nein, die Zahlen haben wir alle im Kopf.
 Spranger, Parl.
","Staatssekretär beim Bundesminister des Innern: Erstens hat der Innenminister in diesem Interview in keinem Bereich zum Ausdruck gebracht, daß die Aufnahmebereitschaft der Bundesregierung oder des Innenministers, bezogen auf die Aussiedler, in irgendeiner Weise finanziell begrenzt ist.
","Es ist eine Frage, inwieweit sich dieser Staat diesen Mißbrauch des Asylrechts mit den ungeheuren Lasten, die vor allem die Kommunalbereiche zu tragen haben, tatsächlich leisten kann.
 Ich kann nur empfehlen, sich einmal mit Kommunalpolitikern zusammenzusetzen und deren Meinung zu hören, was sie über das Anschwellen der Sozialhilfekosten sagen.
 (Frau Dr. Däubler-Gmelin [SPD]: Antworten   und nicht immer „Mißbrauch"" sagen!)
 Präsidentin Dr. Süssmuth: Eine Frage zur Ausländerpolitik?
",1,migrant
13814,2019,"(Dr. Karamba Diaby [SPD]: Die können ja gar nicht lesen!)
 sondern lieber aus einer Laune heraus eine Aktuelle Stunde beantragen.
 (Dr. Matthias Zimmer [CDU/CSU]: Es sind halt Faschisten!)
 Meine sehr geehrten Damen und Herren, allerdings kann man und wollen wir differenzieren.
","Wenn wir die notwendige Anpassung des Asylbewerberleistungsgesetzes hier ins Parlament einbringen, dann werden wir gleichzeitig für abgelehnte und ausreisepflichtige Asylbewerber, also diejenigen, die nicht hierbleiben können und nicht hierbleiben sollen, vorsehen, dass sie keinen Anspruch auf volle Leistungen haben.
","Das ist jetzt schon die Rechtslage, und wir werden sie – so ist es geplant – noch einmal deutlich präzisieren und auch verschärfen, insbesondere, wenn solche ausreisepflichtigen Asylbewerber ihre Mitwirkungspflichten nicht wahrnehmen, beispielsweise bei der Beschaffung von Pass- und Personaldokumenten.
 (Beifall bei der CDU/CSU – Zuruf von der AfD: Warum machen Sie das nicht jetzt schon?)
 Das heißt: Für ausreisepflichtige Asylbewerber wird es künftig nicht mehr, sondern weniger Leistungen geben.
 Das ist die klare Botschaft an all diejenigen, die kein Aufenthaltsrecht in Deutschland haben.
",1,migrant
14055,1956,"Die Leistungen sollen gegeben werden an den Personenkreis der Aussiedler.
 Das sind jene deutsche Staats- oder Volkszugehörige, die nach Abschluß der allgemeinen Vertreibungsmaßnahmen die Vertreibungsgebiete verlassen haben und im Bundesgebiet oder West-Berlin ihren Wohnsitz genommen haben.
 Weiter sollen sie gegeben werden an deren Angehörige, deren Familienernährer sich aber noch im Vertreibungsgebiet befinden.
 Drittens sollen die Leistungen gegeben werden an Hinterbliebene von Personen, die im Vertreibungsgebiet geblieben und dort verstorben sind.
","Alle Aussiedler sollen in den Genuß der Leistungen nach den Gesetzen über die Kriegsopferversorgung gelangen.
","Die Versorgung soll also nicht nach individueller Prüfung des Aussiedlers erfolgen, sondern generell-kollektiv an die Angehörigen dieser Personengruppe gegeben werden.
 (Hört!
 Hört!
 bei der CDU/CSU.)
",0,migrant
11117,2014,"(Beifall bei der CDU/CSU sowie bei Abgeord neten der SPD)      Die Anhörung der Sachverständigen am Montag hat  ergeben, dass die Umsetzung des Urteils des Bundesver fassungsgerichts rechtlich nicht zu beanstanden ist.
 (Dr. Wolfgang Strengmann-Kuhn [BÜND NIS 90/DIE GRÜNEN]: Was?)
 Ebenso ist das Festhalten am Asylbewerberleistungsgesetz notwendig.
 Da ja nicht alle bei dieser Anhörung an wesend waren, will ich Ihnen auch sagen, warum.
","Der Grundgedanke des sogenannten Asylkompromisses von 1992/1993 war, dass unser Sozialleistungssys tem keinen Anreiz für Zuwanderung bieten sollte.
","(Dr. Wolfgang Strengmann-Kuhn [BÜNDNIS 90/DIE GRÜNEN]: Das ist verfassungs widrig!)
 Wie die Zahlen zeigten, gingen die Anträge auf Asyl da mals schlagartig zurück.
 Also gab es offensichtlich einen   Zusammenhang zwischen der Wahl des aufnehmenden   Landes und den dort angebotenen Leistungen.
 Dass es   diesen Zusammenhang immer noch gibt, wird auch  durch die neueren Zahlen des Bundesamtes für Migra tion und Flüchtlinge bestätigt.
",1,migrant
880,1910,"Das ist der Freiherr v Wangenheim derselbe Mann der immer wieder zu Rate gezogen wird auch dann wenn es sich darum handelt die Moore nicht nur zu kultivieren sondern auch zu kolonisieren
 Ich will hierfür nur auf eins hinweisen
 Als der Provtnziallandtag in Hannover im vorigen Jahre darüber verhandelte daß von der gemeinnützigen Ansiedelungsgesellschaft in der Provinz Hannover 15 000 Mark ohne eine entsprechende Gegenleistung als Zwischengewinn verdient wurden als ihr das Klostermoor bet Leer von der Negierung überlassen wurde da ist es gerade Herr Freiherr v Wangenheim gewesen der auch vorher daraus aufmerksam gemacht hatte daß derartige Zwischengewinne im Interesse der inneren Kolonisation nicht wünschenswert wären
 Also Herr Wachhorst de Wente was Sie hier über die Gegnerschaft des Bundes der Landwirte gegen die neue Kolonisation sagen das müssen Sie wo anders erzählen wo man nicht so genau Bescheid weiß damit gehen Sie in Ihre Volksversammlungen dort werden Sie vielleicht Glück damit haben hier aber nicht
","Nun hat Herr Wachhorst de Wente sich auch aufgehalten über die Äußerungen und die Tätigkeit des Herrn Abgeordneten Dr Rvesicke gelegentlich der Versammlung der Ansiedler in Gnesen im Jahre 1908
","Die Wünsche die damals Herrn Dr Roesicke unterbreitet sind hat er soweit es irgend in seiner Macht stand durchzusetzen sich bemüht
 Er hat zunächst mich selbst über diese Dinge unterrichtet
 Ich habe im preußischen Abgeordnetenhause daraufhin mich aufs wärmste für die Interessen der Ansiedler ausgesprochen
 Wir haben weiter Herr Dr Noesicke Herr Freiherr v Wangenheim und ich den preußischen Landwirtschaftsminister in einer Eingabe auf die Notwendigkeit aufmerksam gemacht da wo die Rücksicht auf die Nationalfrage es irgendwie gestattete 6 die kommunalpolitischen Rechte der Ansiedler so wett wie irgend möglich auszudehnen
",2,migrant
15952,1982,"Sie werden nicht funktionieren.
 Sie werden von der Wirtschaft selber mit großer Heftigkeit bekämpft werden, wie das in der Vergangenheit auch der Fall war, weil sich hier j a humanitäre Zielsetzungen mit wirtschaftlichen Interessen in sehr angenehmer Weise verbinden.
 Das werden wir auch in Zukunft nicht ändern können.
 Wir müssen akzeptieren, daß wir in wenigen Jahren auch wieder eine höhere Zahl ausländischer Arbeitnehmer in der Bundesrepublik brauchen werden, wie Herr Urbaniak vorhin angedeutet hat.
","Wir haben also in Wirklichkeit zu einer wirksamen Integration, die allerdings voraussetzt — hier stimme ich Ihnen zu, auch dem, was die Ausländerbeauftragte mehrfach dargestellt hat —, daß es in der Frage des Anwerbestopps und des Verhinderns der illegalen Einwanderung keine Ausnahmen geben darf, keine Alternative.
","Wir haben in diesem Hause die Möglichkeiten der illegalen Beschäftigung in den vergangenen Monaten mit einem entsprechenden Gesetz drastisch eingeschränkt.
 Ich bin der Meinung, daß man außerdem auch die zeitliche Begrenzung der Ausbildungsaufenthalte wirklich durchhalten muß, weil es immer wieder Versuche gibt, über eine Verlängerung von Ausbildungszeiten schließlich in der Bundesrepublik zu bleiben.
 Ich denke, daß wir das Ausländerrecht diesem Tatbestand der gesteigerten Integrationserfordernisse anpassen müssen.
 Es ist sicherlich geradezu zynisch — das muß ich sagen —, ein Aufenthaltsrecht nach acht Jahren z.
",1,migrant
13732,2018,"(Beifall bei Abgeordneten der SPD und der LINKEN)
 Ehemann und Ehefrau gehören zusammen, genau wie Kinder zu ihren Eltern gehören.
 Es gibt keine Teilzeitfamilien, keine Teilzeitelternschaften und auch keine Teilzeitehen.
 (Beifall bei Abgeordneten der SPD)
","Der Familiennachzug ist eine sehr kontrollierte Form der Zuwanderung.
","Man kann nicht einfach so kommen, sondern man benötigt dafür ein Visum, auf das man viele Monate, oft sogar Jahre warten muss.
 Das bedeutet, die Angehörigen werden nach und nach eintreffen.
 Ihr Zuzug lässt sich steuern und vorbereiten.
 Man kann ihn gerade am Anfang auch an Bedingungen knüpfen wie das Vorliegen einer schweren Erkrankung beispielsweise oder den Betreuungsbedarf besonders junger Kinder.
",2,migrant
4316,1993,"Ich sehe bisher leider weder beim Bund noch bei den Ländern die Bereitschaft, sich über diese Frage zu verständigen.
 Bei den Solidarpaktverhandlungen hat man das Problem — wie soll ich sagen?
 — vergessen, und jetzt fühlt sich keiner angesprochen.
 Das ist nicht in Ordnung; denn ganz abgesehen davon, daß wir die Kommunen nicht einfach hängenlassen können, auf diese Art und Weise wird ein Teil des Asylkompromisses unterlaufen.
","(Beifall bei der SPD)   Die Asylbewerberzahlen werden künstlich aufgebläht; es entstehen zusätzliche Verfahren, die die Durchführung der notwendigen Verfahren für wirkliche Asylbewerber verzögern.
","Der Beschleunigungseffekt verpufft.
 Der Bund ist angesprochen, und die Länder sind angesprochen.
 Wir, die SPD-Bundestagsfraktion, werden auf das Thema beharrlich und immer wieder zurückkommen.
 (Beifall bei der SPD)   Meine Damen und Herren, zwei Anmerkungen zum Schluß.
",2,migrant
12083,2020,"Das Hamburger Modell ist geradezu vorbildlich; denn hier werden nicht Menschen mit geringem Einkommen und Geflüchtete gegeneinandergestellt, sondern alle haben den gleichen Anspruch auf Mobilität, mit dem Unterschied, dass die Geflüchteten das von ihrem Taschengeld zwangsweise abgezogen bekommen.
 Ich halte das Hamburger Modell für ein gutes Modell.
 Sie sollten sich besser informieren, bevor Sie hier Falschbehauptungen verbreiten.
 (Beifall bei der SPD)
","„Wir sind auf Migration angewiesen, aber die Flüchtlinge …“, könnte man sagen.
","Ich bin sehr dankbar, dass Folgendes von meinen Vorrednern schon herausgearbeitet worden ist.
 Ich bin so erzogen: Wenn jemand Hilfe braucht und du kannst helfen, dann hilf.
 Ich bin stolz und froh, dass unser Land helfen kann, in den letzten Jahren viel geholfen hat und das noch weiter tun wird.
 (Beifall bei der SPD)
",0,migrant
14087,1957,"Man kann bei den paar Hundert, die hier überhaupt nur in Frage kommen, nicht sagen, daß eine Stundung nicht zu errechnen sei.
 Hier geht es mehr oder weniger um das Gerechtigkeitsprinzip, wie ich vorhin schon ausgeführt habe.
 Man kann nicht dem einen die Ermäßigung einräumen und dem anderen überhaupt nichts geben wollen.
 (Abg.
","Schütz: Kein einziger Vertriebener   bekommt eine Ermäßigung!)
","— Bitte, der Vertriebene kann, wenn er Vermögensschaden nachweist, entsprechend den Schadenspunkten Vermögensabgabenachlaß gewährt bekommen.
 Das sagt der § 47 des Gesetzes.
 Noch etwas anderes, und hier darf ich dem Herrn Kollegen Kunze erwidern: ich bin nicht der einzige Antragsteller.
 Vielleicht haben Sie, Herr Kollege Kunze, die Liebenswürdigkeit und sehen sich die Überschrift des Änderungsantrags an.
",1,migrant
13248,2018,"Weil Sie gemerkt hätten, dass Sie mit Ihrer Hetze völlig isoliert sind, weil die Weltgesellschaft sich aufmachen will, Probleme zu lösen, und nicht, Probleme zu schüren.
 (Beifall bei Abgeordneten der SPD – Beatrix von Storch [AfD]: Die Weltgesellschaft?
 – Dr. Alexander Gauland [AfD]: Die anderen Länder, Herr Castellucci?
 Was ist denn mit Kroatien und Dänemark?)
","Sie behaupten, wir würden zur Migration anstiften.
","Das Gegenteil ist der Fall: Wir wollen mit diesem Pakt Migration steuern und ordnen.
 Das ist unsere Aufgabe, und das steht in diesem Pakt.
 (Beifall der Abg.
 Dr. Daniela De Ridder [SPD])
",0,migrant
12207,2020,"Wollen wir diese gewalttätigen Leute hier haben?
 (Carsten Schneider [Erfurt] [SPD]: Oh Gott!
 – Dr. Daniela De Ridder [SPD]: Widerwärtig!)
 Kein Durchwinken, dieses Mal Griechenland unterstützen, die Türkei raus aus Syrien, Wiederaufbau beginnen, klare Signale an unseren Grenzen: Illegale Migration zahlt sich nicht aus.
","– Und wenn die jetzt so lautstarke Migration an der EU-Grenze zu verhindern ist, dann bitte so was auch nicht heimlich, still und leise täglich an der deutschen Grenze.
","Wenn 13 000 an der griechischen Grenze schlimm sind – und sie sind schlimm –, dann bitte auch keine 13 000 an der deutschen Grenze, und das jeden Monat.
 Bleiben Sie gesund.
 (Beifall bei der AfD)
 Präsident Dr. Wolfgang Schäuble: Jetzt erteile ich das Wort dem Kollegen Armin Schuster, CDU/CSU.
",1,migrant
